Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1
95,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,1610.8382119999999,1630.467016,19.628803999999946,2.8277,3.8372,1.0095,4.3372,4.6286000000000005,0.2914000000000003,glo,glo,1,,0,1,1,2,4.0,4.0,"[4.6286000000000005, 4.7539, 4.869400000000001]","[4.6329, 4.7899, 4.9311]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.6545318924687147,0.3454681075312866
96,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1630.482213,1645.228816,14.74660300000005,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7382,0.4105999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.7382, 4.8609, 4.9721, 5.0904, 5.209700000000001, 5.3484, 5.4952000000000005, 5.655200000000001]","[4.7835, 4.8979, 5.014200000000001, 5.1272, 5.2462, 5.3739, 5.5334, 5.6837]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.4803979402437936,0.5196020597562065
97,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1645.298212,1659.968416,14.670204000000012,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6618,0.3342,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6618, 4.784800000000001, 4.9029, 5.0228, 5.146100000000001, 5.2860000000000005, 5.4202]","[4.7144, 4.8262, 4.9468000000000005, 5.0631, 5.1833, 5.3131, 5.4505]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.6411600177222173,0.35883998227778735
98,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1659.982213,1674.656616,14.674402999999984,2.825,3.8345,1.0094999999999996,4.3345,4.6666,0.3320999999999996,gii,gii,1,,0,1,1,2,4.0,-4.0,[],[],"[4.6666, 4.7797, 4.8901, 5.0113, 5.133, 5.2651, 5.409000000000001, 5.5587, 5.7253]","[4.7075000000000005, 4.8179, 4.9307, 5.0433, 5.1732000000000005, 5.3119000000000005, 5.4508, 5.6080000000000005, 5.7624]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.06668550902788291,0.9333144909721113
99,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1674.673912,1689.334915,14.661002999999935,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6526000000000005,0.3250000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6526000000000005, 4.7689, 4.8775, 5.1266, 5.2397, 5.3579, 5.477600000000001, 5.6019000000000005, 5.7330000000000005, 5.8798, 6.1770000000000005]","[4.6958, 4.7957, 4.9129000000000005, 5.169300000000001, 5.2819, 5.4005, 5.5181, 5.640000000000001, 5.7808, 5.9083000000000006, 6.1986]","[4.9976, 6.0274]","[5.0445, 6.055000000000001]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.48606161422250777,0.5139383857774897
100,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1689.3535120000001,1704.0220160000001,14.668503999999983,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6601,0.3324999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6601, 4.7757000000000005, 4.885000000000001, 5.004, 5.1282000000000005, 5.2416, 5.3716, 5.5175, 5.6681, 5.817200000000001, 6.311]","[4.7081, 4.8152, 4.928100000000001, 5.0476, 5.159800000000001, 5.282, 5.418, 5.5608, 5.6985, 5.8486, 6.337000000000001]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.535514467526137,0.46448553247385704
101,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1704.0374129999998,1718.677416,14.64000299999998,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6316000000000015,0.3040000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.631600000000001, 4.7424, 4.8494, 4.960500000000001, 5.0844000000000005, 5.2168, 5.3471, 5.5228, 5.6785000000000005]","[4.6742, 4.7794, 4.8883, 5.0044, 5.1268, 5.248200000000001, 5.3807, 5.5509, 5.7090000000000005]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.5108288848368421,0.48917111516315126
102,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1718.691613,1738.328316,19.636703000000125,2.8280000000000003,3.8375,1.0094999999999996,4.3375,4.6365,0.2989999999999995,gis,gis,1,,0,1,1,2,4.0,-4.0,"[4.6365, 4.762700000000001, 4.9115, 5.0856]","[4.6807, 4.814500000000001, 4.942, 5.1155]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.6819059652735346,0.31809403472646897
103,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1738.348313,1752.960816,14.612503000000059,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6041,0.2764999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6041, 4.7006000000000006, 4.8066, 4.9268, 5.0758]","[4.6228, 4.7336, 4.8441, 4.9533000000000005, 5.0829]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.4433159977658039,0.556684002234196
104,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1752.980812,1772.639016,19.65820400000007,2.8206,3.8301,1.0094999999999996,4.3301,4.658,0.3279000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.658],[4.701700000000001],"[4.783, 4.930400000000001]","[4.8327, 4.9628000000000005]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.9106324193564981,0.08936758064349888
105,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1772.6549129999999,1787.294316,14.639402999999902,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.631,0.3033999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.631, 4.7557, 4.868, 5.0065]","[4.6794, 4.7942, 4.905200000000001, 5.0381]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.4537748817925262,0.5462251182074772
106,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1787.3089129999994,1801.954416,14.645502999999962,2.8328,3.8423,1.0094999999999996,4.3423,4.6371,0.2948000000000004,czv,czv,1,,0,1,1,2,-4.0,4.0,"[4.6371, 4.7335, 4.841600000000001, 4.9523, 5.0712, 5.1907000000000005, 5.3167, 5.4702, 5.6273, 5.784800000000001]","[4.6641, 4.7692000000000005, 4.878, 4.992100000000001, 5.1104, 5.2247, 5.3559, 5.4976, 5.6561, 5.812]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.6348024871173359,0.36519751288265834
107,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1801.9703120000001,1821.648216,19.67790400000013,2.83,3.8395,1.0095,4.3395,4.6777000000000015,0.3382000000000005,hyi,hyi,1,,0,1,1,2,8.0,-8.0,"[4.677700000000001, 4.827100000000001]","[4.7292000000000005, 4.8573]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.6493184264097901,0.35068157359020624
108,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1821.662912,1836.335216,14.67230399999994,2.8191,3.8286,1.0094999999999996,4.3286,4.6639,0.3353000000000001,cab,cab,1,,0,1,1,2,-4.0,4.0,"[4.6639, 4.7869, 4.8967, 5.0120000000000005, 5.1355, 5.2529, 5.3874, 5.5333000000000006, 5.676200000000001, 5.847700000000001]","[4.7193000000000005, 4.8235, 4.9324, 5.0526, 5.1686000000000005, 5.2914, 5.417000000000001, 5.5628, 5.7068, 5.871]",[5.5477],[5.5658],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.6001728362132407,0.39982716378675326
109,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1836.353112,1856.006016,19.652904000000035,2.8328,3.8423,1.0094999999999996,4.3423,4.6527,0.3104000000000004,gys,gys,1,,0,1,1,2,4.0,-4.0,"[4.6527, 4.774500000000001]","[4.7015, 4.8277]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.6426672111331714,0.35733278886682385
110,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1856.025812,1875.700815,19.67500299999984,2.8249,3.8344,1.0095,4.3344000000000005,4.6748,0.3403999999999998,hfk,hfk,1,,0,1,1,2,8.0,-8.0,"[4.6748, 4.9293000000000005]","[4.7255, 4.9664]",[4.8100000000000005],[4.8413],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.5949183788089115,0.40508162119109076
111,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1875.7210129999999,1895.375016,19.654002999999875,2.8206,3.8301,1.0094999999999996,4.3301,4.6538,0.3237000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6538, 4.788600000000001]","[4.7075000000000005, 4.832]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.9052149360153241,0.09478506398467
112,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1895.3889120000001,1910.102516,14.713604000000036,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7052000000000005,0.3776000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.7052000000000005, 4.8196, 4.9389, 5.0555, 5.175800000000001, 5.2988, 5.4270000000000005, 5.57]","[4.7455, 4.8644, 4.9811000000000005, 5.097700000000001, 5.2168, 5.3348, 5.455900000000001, 5.607200000000001]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.3935806669224709,0.6064193330775294
113,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1910.114012,1929.777116,19.663103999999976,2.8206,3.8301,1.0094999999999996,4.3301,4.6629000000000005,0.3328000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6629000000000005, 4.9378]","[4.7088, 4.9751]",[4.7892],[4.8395],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.9418853646018426,0.058114635398153244
114,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1929.7928120000001,1944.433316,14.640504000000195,2.8206,3.8301,1.0094999999999996,4.3301,4.6327,0.3026,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],[4.6327],[4.6685],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.016526695278960463,0.983473304721045
115,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1944.4465129999999,1959.1044160000001,14.657902999999804,2.8206,3.8301,1.0094999999999996,4.3301,4.6501,0.3200000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6501, 4.7516, 4.8543, 4.968100000000001, 5.085100000000001, 5.209700000000001, 5.3421, 5.468, 5.6101, 5.7843]","[4.6799, 4.782, 4.8874, 4.995900000000001, 5.1143, 5.2538, 5.3764, 5.5162, 5.6589, 5.7952]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.3689414055508274,0.6310585944491656
116,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1959.118313,1978.755916,19.63760300000013,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6374,0.3098000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.6374, 4.7766]","[4.6686000000000005, 4.7904]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.9614169064321798,0.03858309356782665
117,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1978.7693120000001,1993.430116,14.660804000000098,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6524,0.3247999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6524, 4.7778, 4.883900000000001, 5.0065, 5.131600000000001, 5.2594, 5.403300000000001]","[4.7013, 4.8105, 4.927700000000001, 5.049, 5.1764, 5.2994, 5.4371]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.053577608716875384,0.9464223912831317
118,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1993.449712,2008.145516,14.695803999999953,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6874,0.3597999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6874, 4.7982000000000005, 4.917, 5.0389, 5.1641, 5.3078, 5.4749, 5.6176, 5.7957]","[4.7255, 4.8433, 4.9619, 5.0782, 5.2068, 5.3529, 5.5006, 5.6473, 5.7991]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.5103319017502966,0.4896680982497048
119,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,2008.159213,2027.829216,19.67000300000018,2.8310000000000004,3.8405,1.0095,4.3405000000000005,4.6698,0.3292999999999999,gnx,gnx,1,,0,1,1,2,4.0,-4.0,"[4.6698, 4.960100000000001]","[4.7126, 4.972]",[4.812],[4.8409],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.6573536562061294,0.34264634379386427
120,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,2027.8459129999999,2042.5054149999999,14.659501999999973,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6511000000000005,0.3235000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6511000000000005, 4.7785]","[4.7051, 4.819100000000001]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.4988064719162697,0.501193528083733
