Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,p0,p1,State,StateLabel,Remap,LogLikelihood
110,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1786.3769320000001,1801.001336,14.62440400000014,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6167,0.2890999999999994,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6167, 4.7065, 4.8322, 4.9706, 5.111000000000001, 5.253, 5.3905, 5.529, 5.724, 5.8823]","[4.6253, 4.742100000000001, 4.862900000000001, 5.0179, 5.1577, 5.3028, 5.4286, 5.5728, 5.7659, 5.929600000000001]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250724-113417,2025-07-24,11:34:30.005906,13:04:48.961374,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.1919598742447144,0.8080401257552715,1,Engaged,"[0, 1]",-1870.414514101753
109,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1771.647232,1786.363936,14.716703999999936,2.8297000000000003,3.8392,1.0094999999999996,4.3392,4.7090000000000005,0.3698000000000006,dnw,dnw,1,,0,1,1,2,-2.0,2.0,"[4.7090000000000005, 4.8418, 4.9787, 5.127000000000001, 5.2714, 5.416]","[4.755, 4.8833, 5.034, 5.1789000000000005, 5.3179, 5.451700000000001]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250724-113417,2025-07-24,11:34:30.005906,13:04:48.961374,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.16962635155701317,0.8303736484429752,1,Engaged,"[0, 1]",-1870.414514101753
108,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1756.891032,1771.603036,14.71200399999998,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7043,0.3766999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.7043, 4.8471, 4.9908, 5.1317, 5.2632, 5.3998]","[4.7453, 4.8956, 5.044700000000001, 5.180000000000001, 5.3082, 5.4335]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250724-113417,2025-07-24,11:34:30.005906,13:04:48.961374,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.232723310107035,0.7672766898929555,1,Engaged,"[0, 1]",-1870.414514101753
107,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1742.094132,1756.878136,14.784004000000095,2.8273,3.8368,1.0095,4.3368,4.7763,0.4394999999999998,bfy,bfy,1,,0,1,1,2,-8.0,8.0,"[4.7763, 5.0943000000000005, 5.218, 5.3418, 5.4750000000000005, 5.648000000000001]","[4.8180000000000005, 5.1422, 5.2632, 5.3908000000000005, 5.5187, 5.6936]",[4.9596],[4.9721],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250724-113417,2025-07-24,11:34:30.005906,13:04:48.961374,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.36112107479551103,0.6388789252045,1,Engaged,"[0, 1]",-1870.414514101753
113,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1830.454532,1850.1369359999999,19.682404000000133,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6822,0.3545999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.6822, 4.8093]","[4.723800000000001, 4.8668000000000005]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250724-113417,2025-07-24,11:34:30.005906,13:04:48.961374,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.9672542486280868,0.03274575137192726,0,Disengaged,"[0, 1]",-1870.414514101753
225,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,3631.5303299999996,3646.190834000002,14.660503999999944,2.8234000000000004,3.8329,1.0094999999999996,4.3329,4.6525,0.3195999999999994,bkg,bkg,1,,0,1,1,2,-8.0,-8.0,"[4.6525, 4.7828, 4.9135, 5.0644, 5.2311000000000005, 5.4402, 5.5923, 5.7706, 5.9751]","[4.6975, 4.8274, 4.9744, 5.1271, 5.2939, 5.4876000000000005, 5.6573, 5.827500000000001, 6.0056]",[],[],0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.7589137236542775,0.24108627634573024,0,Disengaged,"[0, 1]",-1870.414514101753
220,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,3548.1953299999996,3567.9041340000012,19.70880399999988,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7086000000000015,0.3810000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[4.708600000000001],[4.7452000000000005],0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.9951541204967436,0.004845879503264984,0,Disengaged,"[0, 1]",-1870.414514101753
224,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,3611.88883,3631.5095340000003,19.620703999999925,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6205,0.2928999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.6205, 4.6364, 4.723800000000001]","[4.6332, 4.6395, 4.7679]",0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.9974602883272158,0.002539711672778636,0,Disengaged,"[0, 1]",-1870.414514101753
223,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,3597.2525299999998,3611.8672340000003,14.614703999999616,2.8273,3.8368,1.0095,4.3368,4.6064,0.2695999999999996,hml,hml,1,,0,1,1,2,8.0,8.0,[],[],"[4.6064, 4.7051, 4.8171, 4.941800000000001, 5.0787, 5.2087, 5.3545, 5.512700000000001, 5.645300000000001]","[4.6362000000000005, 4.748600000000001, 4.8682, 5.0, 5.1391, 5.2725, 5.4101, 5.5709, 5.7054]",0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.9302462566894464,0.06975374331056437,0,Disengaged,"[0, 1]",-1870.414514101753
222,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3582.5919299999996,3597.2393340000012,14.647403999999824,2.8206,3.8301,1.0094999999999996,4.3301,4.6391,0.3090000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6391, 4.7352, 4.8517, 4.972300000000001, 5.1088000000000005, 5.2488, 5.383, 5.7465, 5.9576, 6.0755]","[4.6551, 4.7777, 4.9019, 5.0308, 5.167400000000001, 5.3105, 5.4375, 5.8146, 6.0006, 6.1299]",0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.7261904973473663,0.2738095026526387,0,Disengaged,"[0, 1]",-1870.414514101753
221,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,3567.9188299999996,3582.5795340000004,14.660703999999894,2.8319,3.8414,1.0095,4.3414,4.6527,0.3113000000000001,csz,csz,1,,0,1,1,2,-4.0,-4.0,"[4.6527, 4.7933, 4.934200000000001, 5.081300000000001, 5.236400000000001]","[4.6947, 4.8432, 4.9881, 5.1366000000000005, 5.2876]",[],[],0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.5499707078066557,0.4500292921933422,0,Disengaged,"[0, 1]",-1870.414514101753
226,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3646.2192299999997,3660.8799340000014,14.660703999999894,2.8286,3.8381,1.0095,4.3381,4.6524,0.3143000000000002,fiv,fiv,1,,0,1,1,2,2.0,-2.0,[],[],"[4.6524, 4.7624, 4.8752, 4.9972, 5.122, 5.2485, 5.3853, 5.560700000000001, 5.6968000000000005, 5.8205, 5.9619]","[4.6763, 4.8013, 4.9256, 5.0526, 5.1802, 5.3076, 5.4438, 5.615200000000001, 5.7477, 5.875100000000001, 6.0269]",0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.7925824749600311,0.2074175250399829,0,Disengaged,"[0, 1]",-1870.414514101753
216,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,3484.5526299999997,3499.1706340000005,14.618003999999928,2.8206,3.8301,1.0094999999999996,4.3301,4.6097,0.2796000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6097, 4.7129, 4.8236, 4.9618]","[4.627, 4.7534, 4.877800000000001, 5.0124]",0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.692498018993285,0.3075019810067262,0,Disengaged,"[0, 1]",-1870.414514101753
218,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3513.8660299999997,3528.5620340000005,14.696003999999904,2.8206,3.8301,1.0094999999999996,4.3301,4.6877,0.3576000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6877, 4.8015, 4.917800000000001, 5.0455000000000005, 5.1911000000000005, 5.3293, 5.4652, 5.6104, 5.7527, 5.8843000000000005]","[4.7239, 4.8464, 4.9729, 5.1047, 5.2542, 5.388, 5.5269, 5.6797, 5.812600000000001, 5.953600000000001]",0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.6141091927776814,0.3858908072223113,0,Disengaged,"[0, 1]",-1870.414514101753
217,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3499.18313,3513.8483340000002,14.665203999999905,2.8288,3.8383,1.0094999999999996,4.3383,4.6572000000000005,0.3189000000000002,buo,buo,1,,0,1,1,2,-8.0,-8.0,"[4.6572000000000005, 4.7798, 4.9101, 5.061, 5.212400000000001, 5.3500000000000005]","[4.6944, 4.8224, 4.9626, 5.1206000000000005, 5.2649, 5.4103]",[],[],0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.5264863350814096,0.4735136649185762,0,Disengaged,"[0, 1]",-1870.414514101753
215,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,3469.8817299999996,3484.5159340000005,14.634203999999954,2.8312,3.8407,1.0095,4.3407,4.6259000000000015,0.2852000000000005,hss,hss,1,,0,0,1,1,8.0,8.0,[],[],"[4.625900000000001, 4.7337, 4.8424000000000005, 4.9674000000000005, 5.0956, 5.2178, 5.3438, 5.4758, 5.6088000000000005, 5.7506]","[4.6535, 4.7788, 4.899, 5.0209, 5.1477, 5.2739, 5.4034, 5.5349, 5.6657, 5.8028]",0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.8651826898695993,0.13481731013040782,0,Disengaged,"[0, 1]",-1870.414514101753
214,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,3455.0985299999998,3469.869434,14.770903999999973,2.8298,3.8393,1.0095,4.3393000000000015,4.7626,0.4232999999999993,fvm,fvm,1,,0,1,1,2,2.0,2.0,[],[],"[4.7626, 4.8861, 5.0013000000000005, 5.1235, 5.2479000000000005, 5.3833]","[4.8081000000000005, 4.9303, 5.053100000000001, 5.1803, 5.3077000000000005, 5.4429]",0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.9388281479636572,0.06117185203635325,0,Disengaged,"[0, 1]",-1870.414514101753
213,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,3440.3318299999996,3455.0862340000012,14.754403999999795,2.825,3.8345,1.0094999999999996,4.3345,4.7461,0.4115999999999999,hbp,hbp,1,,0,0,1,1,8.0,8.0,[],[],"[4.7461, 4.8623, 4.9815000000000005, 5.1109, 5.263, 5.4123, 5.5438, 5.6885]","[4.7876, 4.9053, 5.0304, 5.1669, 5.32, 5.4672, 5.596900000000001, 5.748600000000001]",0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.9595804162609842,0.04041958373900393,0,Disengaged,"[0, 1]",-1870.414514101753
227,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,3660.89263,3680.4986340000014,19.60600400000021,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6058,0.2782,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.6058, 4.712000000000001, 4.8228, 4.9679]","[4.6269, 4.7516, 4.8766, 5.0261000000000005]",0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.9973801849897154,0.002619815010286507,0,Disengaged,"[0, 1]",-1870.414514101753
212,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,3420.57383,3440.3094340000002,19.73560399999997,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7354,0.4077999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],[4.7354],[4.782],0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.9954758521023366,0.004524147897655518,0,Disengaged,"[0, 1]",-1870.414514101753
211,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3405.93173,3420.5624340000004,14.63070400000015,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6227,0.2950999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6227, 4.760800000000001, 4.9187, 5.0888, 5.2576, 5.452, 5.6024]","[4.6639, 4.809200000000001, 4.9699, 5.1477, 5.3074, 5.5036000000000005, 5.651000000000001]",[],[],0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.8399066271641183,0.16009337283587824,0,Disengaged,"[0, 1]",-1870.414514101753
219,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,3528.5742299999997,3548.1841340000005,19.609903999999915,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6097,0.2820999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.6097, 4.720000000000001]","[4.63, 4.7546]",0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.9883011483480314,0.011698851651979031,0,Disengaged,"[0, 1]",-1870.414514101753
228,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,3680.51273,3695.1224340000003,14.609703999999963,2.8206,3.8301,1.0094999999999996,4.3301,4.6014,0.2713000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6014, 4.709700000000001, 4.8325000000000005, 4.95, 5.0815, 5.2217, 5.3563]","[4.63, 4.759, 4.8823, 4.9966, 5.1397, 5.2801, 5.4195]",0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.8647809642604284,0.1352190357395815,0,Disengaged,"[0, 1]",-1870.414514101753
240,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,3866.6398299999996,3886.466334,19.82650400000012,2.8266,3.8361,1.0095,4.3361,4.8263,0.4901999999999997,dkp,dkp,1,,0,1,1,2,-2.0,-2.0,[5.004],[5.0202],[4.8263],[4.8711],0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.8456275417652105,0.1543724582347771,0,Disengaged,"[0, 1]",-1870.414514101753
230,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,3709.8039299999996,3729.4968340000014,19.692904000000002,2.8277,3.8372,1.0095,4.3372,4.6927,0.3555000000000001,ggt,ggt,1,,0,1,1,2,4.0,-4.0,"[4.6927, 4.8066]","[4.7193000000000005, 4.853000000000001]",[],[],0.0079,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,17,36006,17,1.8.2,017_stage_training_v6_20250729-154905,2025-07-29,15:49:17.099732,17:19:18.906584,2,1,2,3,[ 0.91714756  1.00485888  0.81744552  2.90773661 -1.78348959  0.63911883],[0.78339435 0.21660565 0.23391278 0.76608722],0.4978253463233653,0.5021746536766316,1,Engaged,"[0, 1]",-1870.414514101753
