choices,rts,winners
0.0,0.49600000000000005,0
1.0,0.742,1
0.0,0.372,0
-1.0,0.6579999999999999,0
0.0,0.334,0
1.0,0.651,0
1.0,0.617,0
1.0,0.846,1
1.0,0.629,0
0.0,0.517,0
-1.0,0.9329999999999999,1
0.0,0.376,0
1.0,0.759,1
1.0,0.978,1
0.0,0.465,0
1.0,0.714,0
0.0,0.308,0
1.0,0.581,0
0.0,0.47600000000000003,0
-1.0,0.742,1
1.0,0.577,0
1.0,0.828,1
1.0,0.7929999999999999,1
-1.0,0.692,1
1.0,0.643,1
1.0,0.815,1
0.0,0.35300000000000004,0
-1.0,0.946,1
-1.0,0.894,1
1.0,1.145,1
-1.0,0.754,1
1.0,0.946,1
1.0,1.0130000000000001,1
0.0,0.433,0
-1.0,0.825,1
1.0,0.814,1
0.0,0.467,0
0.0,0.49300000000000005,0
1.0,0.856,1
-1.0,0.613,0
-1.0,0.873,0
1.0,0.602,0
1.0,0.851,1
0.0,0.236,0
1.0,0.631,1
0.0,0.338,0
-1.0,0.984,0
1.0,0.851,1
-1.0,0.6589999999999999,1
-1.0,0.722,1
1.0,0.8009999999999999,1
0.0,0.499,0
0.0,0.304,0
1.0,0.726,1
-1.0,0.605,0
0.0,0.501,0
1.0,0.716,1
1.0,0.696,0
1.0,0.9259999999999999,1
1.0,0.8029999999999999,1
-1.0,0.717,1
1.0,0.749,1
-1.0,0.8099999999999999,1
1.0,0.6829999999999999,1
-1.0,0.987,1
0.0,1.578,1
-1.0,0.524,0
0.0,0.43100000000000005,0
1.0,0.717,0
1.0,0.743,0
0.0,0.374,0
-1.0,0.733,1
0.0,1.578,1
0.0,0.42900000000000005,0
0.0,0.454,0
0.0,0.28200000000000003,0
1.0,0.91,1
1.0,0.827,1
1.0,0.722,1
-1.0,0.8059999999999999,1
-1.0,0.816,0
1.0,0.713,1
1.0,0.608,0
1.0,0.774,1
0.0,0.388,0
0.0,0.35200000000000004,0
-1.0,0.82,1
0.0,0.338,0
0.0,0.262,0
1.0,0.731,0
-1.0,0.603,0
-1.0,0.549,0
-1.0,0.641,1
1.0,0.816,1
-1.0,0.776,1
-1.0,0.582,0
-1.0,0.584,0
0.0,0.33,0
1.0,0.6679999999999999,1
1.0,0.76,1
1.0,0.6739999999999999,1
1.0,0.9229999999999999,1
-1.0,0.872,1
1.0,0.633,1
0.0,0.23399999999999999,0
1.0,1.0210000000000001,1
1.0,0.783,0
0.0,0.43000000000000005,0
1.0,0.699,1
1.0,0.73,1
-1.0,0.6589999999999999,1
-1.0,0.6609999999999999,1
-1.0,0.651,1
0.0,0.343,0
1.0,0.819,0
-1.0,0.727,1
-1.0,0.644,1
1.0,0.629,1
0.0,0.278,0
0.0,0.52,0
1.0,0.71,1
1.0,1.082,1
-1.0,0.83,1
1.0,0.9279999999999999,1
-1.0,0.6849999999999999,0
-1.0,0.534,0
1.0,0.647,1
1.0,0.883,1
1.0,1.06,1
0.0,0.41100000000000003,0
0.0,0.36100000000000004,0
-1.0,1.057,1
1.0,0.628,0
1.0,1.0890000000000002,1
1.0,0.819,1
-1.0,0.821,1
-1.0,0.617,0
0.0,0.377,0
1.0,0.6649999999999999,1
-1.0,0.977,1
-1.0,0.7839999999999999,1
1.0,0.726,1
0.0,0.35500000000000004,0
-1.0,0.864,1
-1.0,0.6639999999999999,1
0.0,0.48700000000000004,0
0.0,0.498,0
1.0,0.7849999999999999,1
1.0,0.863,0
1.0,0.637,0
1.0,0.6589999999999999,1
1.0,1.074,1
1.0,0.535,0
1.0,0.817,1
0.0,0.48600000000000004,0
1.0,0.738,1
0.0,0.327,0
0.0,0.41800000000000004,0
0.0,0.404,0
1.0,0.866,1
0.0,0.41900000000000004,0
1.0,0.7969999999999999,1
0.0,0.299,0
-1.0,0.9219999999999999,1
1.0,0.7889999999999999,1
1.0,0.612,0
-1.0,0.753,0
-1.0,0.652,1
-1.0,0.705,1
0.0,0.443,0
0.0,0.47900000000000004,0
1.0,0.59,0
0.0,0.272,0
0.0,0.291,0
1.0,0.6799999999999999,1
0.0,0.276,0
-1.0,0.5619999999999999,0
1.0,0.704,1
-1.0,0.773,1
1.0,0.769,1
0.0,0.391,0
1.0,0.822,0
0.0,0.47700000000000004,0
-1.0,0.53,0
0.0,0.48300000000000004,0
0.0,0.48300000000000004,0
1.0,0.654,1
1.0,0.723,1
1.0,0.6769999999999999,1
1.0,0.648,1
1.0,0.903,0
0.0,0.466,0
1.0,0.573,0
0.0,0.322,0
1.0,0.6599999999999999,1
0.0,0.392,0
-1.0,0.736,1
0.0,0.36100000000000004,0
1.0,0.836,1
1.0,0.896,1
1.0,0.7929999999999999,1
0.0,0.251,0
-1.0,0.713,1
1.0,0.78,1
1.0,0.75,0
-1.0,0.75,1
0.0,0.21600000000000003,0
-1.0,0.77,0
0.0,0.47900000000000004,0
1.0,1.094,1
-1.0,0.556,0
0.0,0.49300000000000005,0
0.0,0.36600000000000005,0
1.0,0.838,1
1.0,0.6629999999999999,1
0.0,0.33,0
1.0,0.6739999999999999,1
1.0,0.704,1
0.0,0.35600000000000004,0
1.0,0.643,1
0.0,0.246,0
1.0,1.09,1
1.0,0.732,1
0.0,0.257,0
1.0,0.53,0
1.0,0.535,0
0.0,0.329,0
1.0,0.909,1
-1.0,0.707,1
0.0,0.311,0
1.0,0.755,1
-1.0,0.749,0
-1.0,0.983,1
1.0,0.759,1
-1.0,0.646,0
0.0,0.251,0
-1.0,0.715,1
1.0,0.698,1
0.0,0.302,0
-1.0,1.006,0
-1.0,0.586,0
0.0,0.241,0
1.0,0.569,0
-1.0,0.6869999999999999,1
-1.0,0.7839999999999999,0
-1.0,0.874,0
-1.0,0.6599999999999999,1
1.0,0.814,0
1.0,0.703,1
0.0,0.34900000000000003,0
1.0,0.637,0
0.0,0.23199999999999998,0
-1.0,0.747,0
-1.0,0.559,0
-1.0,0.596,0
1.0,0.733,1
-1.0,0.532,0
-1.0,0.766,0
-1.0,0.891,1
0.0,0.383,0
1.0,0.598,0
1.0,0.772,1
-1.0,0.589,0
0.0,0.36100000000000004,0
-1.0,0.603,0
1.0,0.705,1
1.0,0.654,1
1.0,0.592,0
1.0,0.7909999999999999,1
0.0,0.503,0
1.0,0.861,1
1.0,0.636,0
-1.0,0.821,1
1.0,0.6779999999999999,1
0.0,0.255,0
1.0,0.6599999999999999,1
1.0,0.71,1
-1.0,0.537,0
1.0,0.7889999999999999,1
1.0,0.636,1
1.0,0.86,1
0.0,0.22799999999999998,0
1.0,1.059,1
0.0,0.203,0
1.0,0.708,1
1.0,0.741,1
-1.0,0.721,1
1.0,0.575,0
1.0,0.6709999999999999,1
0.0,0.315,0
0.0,0.22899999999999998,0
0.0,0.52,0
-1.0,1.0010000000000001,0
0.0,0.22000000000000003,0
1.0,0.733,1
0.0,0.22400000000000003,0
-1.0,0.724,0
0.0,0.198,0
1.0,0.6579999999999999,0
1.0,0.627,1
-1.0,0.575,0
0.0,0.441,0
-1.0,0.861,1
0.0,0.305,0
0.0,0.28500000000000003,0
-1.0,0.699,1
0.0,0.24,0
1.0,1.063,1
-1.0,0.544,0
1.0,0.708,0
0.0,0.22499999999999998,0
1.0,0.945,1
1.0,0.842,1
-1.0,0.891,1
1.0,1.0090000000000001,1
0.0,0.379,0
-1.0,0.733,1
1.0,0.709,1
0.0,0.41100000000000003,0
0.0,0.341,0
0.0,0.41700000000000004,0
0.0,0.49400000000000005,0
0.0,0.36600000000000005,0
1.0,0.824,1
0.0,0.4,0
0.0,0.22000000000000003,0
-1.0,0.6589999999999999,0
-1.0,0.871,1
1.0,0.776,1
0.0,0.247,0
1.0,0.639,1
-1.0,0.835,1
1.0,0.745,1
0.0,0.395,0
1.0,0.728,0
1.0,0.717,1
0.0,0.49000000000000005,0
0.0,0.385,0
1.0,0.73,1
0.0,0.21000000000000002,0
1.0,0.585,0
-1.0,0.716,1
1.0,0.817,1
-1.0,1.0830000000000002,1
1.0,1.169,0
0.0,0.22000000000000003,0
-1.0,0.745,1
0.0,0.266,0
-1.0,0.753,1
-1.0,0.6719999999999999,1
1.0,0.971,1
1.0,0.6729999999999999,1
-1.0,0.771,1
1.0,0.652,0
-1.0,0.6589999999999999,1
0.0,0.455,0
-1.0,0.531,0
1.0,0.6779999999999999,1
1.0,0.689,1
-1.0,0.7989999999999999,1
1.0,0.846,1
1.0,0.8109999999999999,1
0.0,0.254,0
0.0,0.35200000000000004,0
1.0,0.722,1
1.0,0.6849999999999999,1
0.0,0.406,0
1.0,0.551,0
1.0,0.713,0
1.0,0.65,1
-1.0,0.566,0
1.0,0.571,0
1.0,0.858,1
-1.0,0.8079999999999999,1
1.0,0.778,1
-1.0,0.603,0
1.0,0.751,0
-1.0,0.862,1
0.0,0.383,0
-1.0,0.826,0
0.0,0.453,0
1.0,0.649,1
0.0,0.40900000000000003,0
1.0,0.734,0
1.0,0.719,1
-1.0,0.74,0
1.0,0.6759999999999999,1
1.0,0.6779999999999999,0
1.0,0.697,0
1.0,0.88,1
1.0,0.54,0
1.0,0.699,0
0.0,0.48000000000000004,0
1.0,0.576,0
1.0,0.74,1
1.0,0.77,1
1.0,0.701,1
1.0,0.6609999999999999,1
1.0,1.113,1
-1.0,0.611,0
1.0,0.717,1
-1.0,0.572,0
0.0,0.397,0
1.0,1.1800000000000002,1
-1.0,1.203,1
1.0,0.87,1
-1.0,0.527,0
-1.0,0.727,1
1.0,0.8099999999999999,1
0.0,0.48600000000000004,0
-1.0,0.9359999999999999,1
1.0,0.889,1
1.0,0.972,0
1.0,0.601,0
0.0,0.304,0
-1.0,0.863,1
-1.0,0.6699999999999999,1
1.0,0.974,1
0.0,0.41000000000000003,0
0.0,0.40900000000000003,0
-1.0,0.707,1
0.0,0.5,0
0.0,0.433,0
1.0,0.845,1
1.0,0.746,1
-1.0,0.6869999999999999,1
1.0,0.885,1
0.0,0.42600000000000005,0
1.0,0.948,1
1.0,1.2650000000000001,0
-1.0,0.776,0
1.0,0.8109999999999999,1
1.0,0.9179999999999999,1
0.0,0.443,0
0.0,0.379,0
1.0,0.745,1
-1.0,0.75,0
0.0,0.36700000000000005,0
-1.0,0.599,0
1.0,0.524,0
-1.0,0.697,1
1.0,0.632,0
-1.0,0.715,1
-1.0,0.698,0
1.0,0.87,1
0.0,0.36100000000000004,0
1.0,0.699,1
0.0,0.293,0
1.0,0.692,1
1.0,0.999,1
-1.0,1.2020000000000002,1
0.0,0.436,0
1.0,0.617,0
1.0,0.6639999999999999,1
0.0,0.277,0
1.0,0.745,1
0.0,0.41800000000000004,0
1.0,0.869,1
-1.0,1.1300000000000001,1
0.0,0.332,0
1.0,0.834,0
1.0,0.6779999999999999,1
1.0,0.902,1
0.0,0.454,0
1.0,0.747,0
-1.0,0.623,0
0.0,0.203,0
0.0,0.34700000000000003,0
0.0,1.578,1
0.0,0.441,0
-1.0,1.2080000000000002,1
0.0,0.395,0
1.0,0.9319999999999999,1
0.0,0.509,0
0.0,0.326,0
1.0,0.6859999999999999,1
0.0,0.21100000000000002,0
0.0,0.47000000000000003,0
1.0,0.535,0
1.0,0.7979999999999999,0
0.0,0.401,0
-1.0,0.716,0
1.0,0.691,1
0.0,0.466,0
1.0,0.655,1
1.0,0.6599999999999999,1
-1.0,0.603,0
1.0,0.691,1
-1.0,0.587,0
0.0,0.266,0
0.0,0.48300000000000004,0
1.0,0.8019999999999999,1
1.0,0.6669999999999999,1
1.0,0.78,1
0.0,0.381,0
0.0,0.34900000000000003,0
1.0,0.596,0
-1.0,0.694,0
0.0,0.381,0
1.0,1.0890000000000002,1
1.0,0.713,1
1.0,0.591,0
1.0,0.814,1
0.0,0.377,0
-1.0,0.73,1
1.0,0.638,1
1.0,0.573,0
0.0,0.437,0
1.0,0.741,0
0.0,0.41000000000000003,0
1.0,0.722,0
1.0,0.6729999999999999,1
1.0,0.6789999999999999,0
0.0,0.393,0
0.0,0.42600000000000005,0
0.0,0.296,0
1.0,0.859,1
1.0,0.826,1
0.0,0.35700000000000004,0
0.0,0.383,0
1.0,0.654,1
1.0,0.757,1
0.0,0.336,0
1.0,0.705,0
1.0,0.632,0
1.0,0.565,0
-1.0,0.621,0
1.0,0.574,0
-1.0,0.735,1
-1.0,0.585,0
-1.0,0.91,1
1.0,0.761,0
1.0,0.6589999999999999,1
0.0,0.304,0
1.0,0.712,1
0.0,0.342,0
0.0,0.22300000000000003,0
1.0,0.636,0
0.0,0.191,0
0.0,0.37,0
1.0,0.6679999999999999,1
1.0,0.633,1
0.0,0.22899999999999998,0
0.0,0.268,0
1.0,0.604,0
-1.0,0.896,1
0.0,0.453,0
0.0,0.258,0
1.0,0.6579999999999999,1
0.0,0.191,0
-1.0,0.709,1
0.0,0.339,0
1.0,0.6719999999999999,1
0.0,0.384,0
-1.0,0.734,1
1.0,1.059,1
1.0,0.6689999999999999,0
1.0,1.0130000000000001,1
0.0,0.40800000000000003,0
1.0,0.6849999999999999,0
1.0,0.728,1
-1.0,0.745,1
1.0,0.872,0
1.0,0.722,1
1.0,0.858,1
1.0,0.908,1
0.0,0.49200000000000005,0
0.0,0.259,0
1.0,1.068,0
0.0,0.374,0
1.0,0.639,0
1.0,0.733,1
1.0,0.6689999999999999,1
0.0,0.342,0
0.0,0.52,0
0.0,0.36400000000000005,0
-1.0,0.558,0
-1.0,0.91,1
1.0,0.584,0
0.0,0.449,0
0.0,0.252,0
1.0,0.6869999999999999,1
0.0,0.254,0
0.0,0.392,0
1.0,0.6789999999999999,1
1.0,0.698,1
1.0,1.3050000000000002,1
1.0,0.8049999999999999,1
1.0,0.6639999999999999,1
1.0,0.591,0
-1.0,0.727,1
-1.0,0.744,1
0.0,0.28600000000000003,0
-1.0,0.767,1
0.0,0.377,0
-1.0,0.83,1
0.0,0.36700000000000005,0
0.0,0.445,0
-1.0,0.6689999999999999,1
0.0,0.459,0
0.0,0.42500000000000004,0
0.0,0.20400000000000001,0
-1.0,0.747,1
-1.0,0.8019999999999999,1
0.0,0.333,0
1.0,0.6749999999999999,1
1.0,0.609,0
1.0,0.7959999999999999,1
-1.0,0.568,0
0.0,0.31,0
1.0,0.907,0
1.0,0.697,1
1.0,1.073,1
0.0,0.41900000000000004,0
1.0,1.04,0
1.0,1.2200000000000002,0
1.0,0.9369999999999999,1
1.0,0.8089999999999999,1
1.0,0.6649999999999999,1
1.0,0.6779999999999999,1
1.0,0.6829999999999999,0
1.0,0.73,1
1.0,0.8039999999999999,1
-1.0,0.688,0
1.0,0.692,1
1.0,0.6579999999999999,1
1.0,0.552,0
1.0,0.6749999999999999,0
1.0,0.716,1
1.0,0.867,1
1.0,0.857,1
1.0,0.6829999999999999,1
0.0,0.309,0
0.0,0.373,0
-1.0,0.74,1
-1.0,0.55,0
1.0,0.99,1
1.0,0.719,1
0.0,0.325,0
-1.0,0.779,0
0.0,0.291,0
0.0,0.451,0
1.0,0.842,0
1.0,0.993,1
1.0,0.6639999999999999,0
0.0,0.386,0
1.0,1.2630000000000001,1
-1.0,0.896,1
0.0,0.269,0
1.0,1.1800000000000002,0
-1.0,0.723,1
-1.0,0.621,0
-1.0,0.727,1
1.0,0.823,1
1.0,0.521,0
-1.0,0.735,1
-1.0,0.9199999999999999,1
0.0,0.309,0
1.0,0.629,1
-1.0,0.689,0
0.0,0.401,0
0.0,0.49000000000000005,0
1.0,0.8089999999999999,0
-1.0,0.642,0
1.0,0.96,1
0.0,0.513,0
1.0,0.6699999999999999,1
1.0,0.875,1
-1.0,0.642,1
-1.0,0.737,1
-1.0,0.858,1
-1.0,0.538,0
0.0,0.35700000000000004,0
1.0,0.725,1
0.0,0.42900000000000005,0
1.0,0.983,1
1.0,0.839,1
-1.0,0.712,1
0.0,0.462,0
1.0,0.7899999999999999,1
-1.0,0.893,1
1.0,0.651,1
-1.0,1.25,1
1.0,0.87,1
0.0,0.35000000000000003,0
0.0,0.42300000000000004,0
1.0,0.6849999999999999,1
1.0,0.738,1
0.0,0.448,0
-1.0,0.961,1
1.0,0.64,0
-1.0,0.709,1
1.0,0.885,1
0.0,0.31,0
1.0,0.7989999999999999,1
0.0,0.315,0
0.0,0.47300000000000003,0
1.0,0.736,1
1.0,0.589,0
1.0,1.1,1
0.0,0.35100000000000003,0
-1.0,0.588,0
-1.0,1.1,1
1.0,0.624,0
0.0,0.303,0
1.0,0.95,1
0.0,0.20400000000000001,0
-1.0,0.641,1
-1.0,0.695,0
0.0,0.377,0
0.0,0.35100000000000003,0
1.0,0.874,1
1.0,0.8079999999999999,0
-1.0,0.598,0
1.0,0.82,1
1.0,0.623,1
1.0,0.6609999999999999,1
0.0,0.47600000000000003,0
0.0,0.248,0
1.0,0.6569999999999999,1
-1.0,1.193,1
1.0,0.694,1
0.0,0.498,0
1.0,0.626,0
1.0,1.058,1
1.0,0.6629999999999999,1
1.0,0.77,1
1.0,0.649,0
1.0,0.782,1
1.0,0.542,0
1.0,0.7969999999999999,1
1.0,0.852,1
0.0,0.40900000000000003,0
1.0,0.6619999999999999,1
0.0,0.48400000000000004,0
0.0,0.252,0
0.0,0.437,0
1.0,0.7849999999999999,1
0.0,0.462,0
1.0,0.645,1
1.0,1.1800000000000002,1
0.0,0.34,0
0.0,0.20700000000000002,0
0.0,0.201,0
-1.0,0.78,0
-1.0,0.6669999999999999,0
1.0,0.877,1
-1.0,0.613,0
0.0,0.36600000000000005,0
1.0,0.6809999999999999,1
1.0,1.01,1
-1.0,0.599,0
1.0,0.767,1
1.0,0.722,1
-1.0,0.773,1
1.0,0.6829999999999999,1
1.0,0.623,0
0.0,0.40800000000000003,0
1.0,0.704,1
0.0,0.20800000000000002,0
1.0,0.88,1
-1.0,0.635,0
1.0,0.706,1
0.0,0.454,0
0.0,0.44,0
-1.0,0.542,0
1.0,0.6709999999999999,1
-1.0,0.6839999999999999,1
1.0,0.732,1
1.0,0.633,1
1.0,0.886,1
1.0,1.262,1
-1.0,0.879,1
-1.0,0.6739999999999999,1
1.0,0.6609999999999999,0
1.0,0.718,1
0.0,0.443,0
1.0,0.762,1
1.0,0.557,0
0.0,0.388,0
0.0,0.40800000000000003,0
-1.0,0.868,1
0.0,0.42300000000000004,0
1.0,1.3470000000000002,1
1.0,0.6639999999999999,1
-1.0,0.906,1
1.0,0.986,1
0.0,0.21200000000000002,0
0.0,0.455,0
0.0,0.334,0
1.0,0.6569999999999999,0
0.0,0.462,0
1.0,0.832,1
1.0,0.8079999999999999,1
0.0,0.48000000000000004,0
1.0,0.6819999999999999,1
0.0,0.21500000000000002,0
1.0,0.748,1
0.0,0.38,0
-1.0,0.716,1
1.0,0.856,1
-1.0,0.6699999999999999,1
0.0,0.317,0
0.0,0.41100000000000003,0
1.0,0.642,1
0.0,0.19,0
0.0,0.338,0
-1.0,0.844,1
0.0,0.321,0
0.0,0.203,0
0.0,0.36700000000000005,0
0.0,0.36200000000000004,0
0.0,0.268,0
1.0,0.943,1
0.0,0.512,0
0.0,0.436,0
1.0,0.737,1
-1.0,0.522,0
0.0,0.197,0
-1.0,0.639,0
-1.0,0.961,1
-1.0,0.7869999999999999,1
1.0,0.906,1
0.0,0.341,0
1.0,0.719,1
-1.0,0.608,0
0.0,0.371,0
1.0,0.722,1
1.0,0.885,1
1.0,0.551,0
1.0,1.0350000000000001,1
-1.0,0.6609999999999999,1
-1.0,0.6569999999999999,1
1.0,1.0030000000000001,1
1.0,0.856,0
1.0,0.627,0
1.0,0.742,0
0.0,0.276,0
0.0,0.246,0
0.0,0.378,0
0.0,0.41300000000000003,0
-1.0,0.8109999999999999,1
0.0,0.249,0
1.0,0.712,1
1.0,0.6709999999999999,1
1.0,0.8029999999999999,1
-1.0,1.131,1
-1.0,0.896,0
1.0,0.765,1
0.0,0.34600000000000003,0
1.0,0.745,1
0.0,0.312,0
1.0,0.904,1
1.0,0.656,0
1.0,0.716,0
-1.0,0.8069999999999999,1
0.0,0.325,0
1.0,0.624,1
1.0,0.599,0
1.0,0.744,0
0.0,0.244,0
0.0,0.199,0
-1.0,0.755,1
0.0,0.326,0
0.0,0.373,0
-1.0,0.583,0
-1.0,0.69,0
1.0,0.587,0
0.0,0.337,0
0.0,0.293,0
1.0,0.6749999999999999,1
-1.0,0.873,1
0.0,0.319,0
1.0,0.836,1
0.0,0.47100000000000003,0
-1.0,0.54,0
-1.0,0.638,1
0.0,0.338,0
0.0,0.274,0
1.0,0.744,1
1.0,0.7919999999999999,1
0.0,0.327,0
0.0,0.41900000000000004,0
-1.0,0.841,1
0.0,0.16999999999999998,0
1.0,0.904,1
-1.0,0.7889999999999999,0
1.0,0.694,1
0.0,0.372,0
0.0,0.436,0
-1.0,0.868,1
0.0,0.371,0
1.0,0.7969999999999999,0
-1.0,0.993,1
1.0,0.9319999999999999,1
1.0,0.691,1
1.0,1.2710000000000001,1
1.0,0.696,1
0.0,0.271,0
-1.0,0.695,1
1.0,0.774,1
1.0,0.8119999999999999,1
1.0,0.778,0
0.0,0.338,0
0.0,0.332,0
1.0,0.862,0
1.0,0.648,1
1.0,0.653,1
1.0,0.648,1
1.0,0.991,1
0.0,0.439,0
1.0,0.637,0
1.0,0.885,1
1.0,0.618,0
0.0,0.458,0
1.0,0.548,0
1.0,0.78,1
1.0,1.118,1
1.0,0.645,0
0.0,0.48400000000000004,0
0.0,0.2,0
0.0,0.49100000000000005,0
-1.0,0.575,0
0.0,0.447,0
0.0,0.47400000000000003,0
1.0,0.872,1
1.0,0.6669999999999999,1
1.0,0.741,1
0.0,0.22400000000000003,0
1.0,0.603,0
0.0,0.321,0
0.0,0.35200000000000004,0
-1.0,0.522,0
1.0,1.2060000000000002,1
0.0,0.41500000000000004,0
-1.0,0.889,1
1.0,0.6669999999999999,1
1.0,0.732,0
1.0,0.696,1
-1.0,0.764,1
0.0,0.249,0
0.0,0.335,0
-1.0,0.723,1
1.0,0.651,1
0.0,0.28700000000000003,0
1.0,0.768,0
1.0,0.63,1
0.0,0.48900000000000005,0
-1.0,0.825,1
0.0,0.461,0
0.0,0.392,0
0.0,0.49300000000000005,0
1.0,0.727,1
1.0,0.713,1
1.0,0.559,0
1.0,0.842,1
0.0,0.325,0
0.0,0.334,0
1.0,0.826,1
0.0,0.324,0
0.0,0.277,0
-1.0,0.7969999999999999,0
-1.0,0.6869999999999999,1
1.0,0.6689999999999999,1
1.0,0.9319999999999999,1
0.0,0.37,0
-1.0,0.542,0
1.0,0.778,1
-1.0,0.651,0
0.0,0.41600000000000004,0
0.0,0.191,0
1.0,0.777,0
1.0,0.717,1
1.0,0.9,1
1.0,0.781,1
1.0,0.731,1
1.0,0.721,1
1.0,0.761,0
1.0,0.6639999999999999,1
0.0,0.399,0
1.0,0.764,1
1.0,0.9169999999999999,1
1.0,0.852,1
1.0,0.7949999999999999,1
-1.0,0.974,1
1.0,1.055,1
-1.0,0.775,1
0.0,0.465,0
-1.0,0.766,1
1.0,0.6799999999999999,1
1.0,0.7869999999999999,1
-1.0,0.6729999999999999,1
1.0,0.6859999999999999,1
1.0,0.69,1
-1.0,0.709,1
-1.0,0.977,1
0.0,0.252,0
-1.0,0.619,0
-1.0,0.524,0
0.0,0.499,0
1.0,0.597,0
1.0,0.689,1
0.0,0.48500000000000004,0
0.0,0.197,0
0.0,0.52,0
1.0,0.6649999999999999,0
0.0,0.397,0
-1.0,0.89,1
-1.0,0.699,1
0.0,0.20400000000000001,0
1.0,0.744,1
0.0,0.453,0
1.0,1.282,1
-1.0,0.728,0
1.0,0.6619999999999999,1
-1.0,0.692,1
1.0,0.884,1
-1.0,0.705,1
0.0,0.35600000000000004,0
1.0,0.764,0
1.0,0.637,0
1.0,0.9319999999999999,0
1.0,0.614,0
1.0,0.8099999999999999,1
0.0,0.437,0
1.0,0.571,0
1.0,0.695,1
-1.0,0.602,0
1.0,0.7979999999999999,1
0.0,0.47100000000000003,0
0.0,0.36000000000000004,0
1.0,1.1620000000000001,1
-1.0,0.632,1
1.0,1.0210000000000001,1
1.0,0.691,1
0.0,0.341,0
1.0,0.6699999999999999,1
-1.0,0.8079999999999999,0
1.0,0.706,1
0.0,0.21000000000000002,0
0.0,0.498,0
0.0,0.392,0
-1.0,0.739,1
1.0,0.941,1
1.0,0.905,1
0.0,0.404,0
1.0,0.6869999999999999,1
1.0,0.6829999999999999,1
1.0,0.839,1
-1.0,1.0170000000000001,1
-1.0,0.725,1
0.0,0.16,0
0.0,0.47900000000000004,0
1.0,0.844,1
0.0,0.48400000000000004,0
0.0,0.262,0
0.0,0.397,0
1.0,0.58,0
1.0,0.853,1
1.0,0.827,1
1.0,0.704,1
0.0,0.36200000000000004,0
1.0,0.634,0
1.0,0.694,0
1.0,0.53,0
0.0,0.47800000000000004,0
-1.0,0.908,1
-1.0,0.865,1
1.0,0.5599999999999999,0
1.0,0.536,0
-1.0,0.702,0
1.0,0.579,0
1.0,0.694,1
1.0,0.852,1
1.0,0.563,0
-1.0,0.729,1
1.0,0.616,0
1.0,0.721,1
0.0,0.36300000000000004,0
1.0,0.987,0
1.0,0.986,0
-1.0,0.94,1
0.0,0.35400000000000004,0
0.0,0.439,0
0.0,0.32,0
-1.0,0.589,0
1.0,0.75,1
0.0,0.295,0
0.0,1.578,1
1.0,0.834,1
0.0,0.507,0
-1.0,0.572,0
1.0,0.573,0
0.0,0.438,0
1.0,0.962,1
0.0,0.43000000000000005,0
1.0,0.776,1
0.0,0.35900000000000004,0
1.0,0.6719999999999999,0
-1.0,0.615,0
1.0,0.6799999999999999,1
0.0,0.49100000000000005,0
-1.0,1.051,0
-1.0,0.6609999999999999,0
1.0,0.711,0
0.0,0.381,0
1.0,0.732,0
-1.0,0.757,0
1.0,0.853,1
1.0,0.592,0
1.0,1.063,1
0.0,0.437,0
-1.0,0.987,1
1.0,0.738,1
1.0,1.2240000000000002,1
1.0,0.6769999999999999,1
-1.0,0.8079999999999999,0
0.0,0.197,0
0.0,0.321,0
0.0,0.462,0
1.0,0.942,1
-1.0,0.6849999999999999,0
-1.0,0.841,0
0.0,0.294,0
0.0,0.306,0
-1.0,0.813,1
1.0,0.568,0
0.0,0.339,0
1.0,0.72,0
-1.0,0.8049999999999999,1
-1.0,0.701,0
1.0,0.624,0
-1.0,1.006,1
1.0,0.7919999999999999,1
0.0,0.36500000000000005,0
1.0,0.6849999999999999,1
0.0,0.42500000000000004,0
0.0,0.199,0
1.0,0.7899999999999999,0
0.0,0.292,0
0.0,0.298,0
1.0,0.699,1
1.0,0.71,1
1.0,1.2200000000000002,1
-1.0,0.544,0
1.0,0.882,0
1.0,0.636,1
0.0,0.41300000000000003,0
1.0,0.724,1
1.0,1.055,0
1.0,0.6779999999999999,1
1.0,0.721,0
1.0,1.1980000000000002,1
0.0,0.33,0
1.0,0.751,1
-1.0,0.594,0
0.0,0.29,0
0.0,0.34,0
1.0,0.6819999999999999,1
1.0,1.075,1
0.0,0.447,0
1.0,0.544,0
1.0,0.707,0
1.0,0.839,1
0.0,0.34,0
0.0,0.36200000000000004,0
-1.0,0.646,0
0.0,0.42900000000000005,0
-1.0,0.557,0
0.0,0.36000000000000004,0
1.0,0.6669999999999999,0
0.0,0.375,0
-1.0,0.6729999999999999,0
1.0,1.306,0
-1.0,0.65,1
0.0,0.395,0
1.0,0.702,1
1.0,0.905,1
1.0,0.6809999999999999,1
-1.0,0.606,0
0.0,0.313,0
0.0,0.509,0
0.0,0.38,0
1.0,0.6689999999999999,1
-1.0,0.694,1
1.0,0.533,0
0.0,0.465,0
-1.0,0.6709999999999999,1
1.0,0.526,0
1.0,0.7969999999999999,0
1.0,0.96,1
1.0,1.1320000000000001,1
1.0,0.757,1
1.0,0.622,1
0.0,0.274,0
-1.0,0.83,1
0.0,0.514,0
1.0,0.9309999999999999,1
-1.0,0.626,0
0.0,0.41500000000000004,0
1.0,0.555,0
-1.0,0.9309999999999999,0
1.0,0.551,0
